temperatura,humedad,ruido,clase
44,71,63,-4
35,93,70,-4
47,29,30,-4
-4,36,57,-4
-5,88,19,-4
6,84,4,-4
14,39,65,-4
36,56,79,-4
-5,19,68,-4
19,29,28,-4
46,18,20,-4
-11,83,68,-4
48,86,95,-4
37,63,70,-4
-13,19,60,-4
41,84,76,-4
14,82,1,-4
41,50,63,-4
-16,92,32,-4
30,95,55,-4
24,8,75,-4
43,19,89,-4
-12,85,20,-4
12,4,48,-4
21,99,3,-4
15,13,11,-4
-15,19,73,-4
37,29,66,-4
42,58,10,-4
49,16,7,-4
-2,48,65,-4
39,25,80,-4
34,85,73,-4
34,95,81,-4
-2,69,11,-4
40,34,59,-4
49,34,24,-4
34,60,96,-4
15,59,56,-4
11,61,33,-4
43,27,75,-4
44,76,34,-4
16,76,43,-4
15,4,57,-4
5,35,95,-4
-12,100,25,-4
17,27,60,-4
48,48,61,-4
9,70,56,-4
37,69,14,-4
28,83,99,-4
13,63,46,-4
-9,0,40,-4
-13,15,26,-4
-14,78,61,-4
-15,52,61,-4
45,85,101,-4
-4,0,22,-4
13,80,79,-4
13,12,30,-4
41,101,13,-4
5,49,60,-4
46,79,69,-4
-11,6,39,-4
7,54,97,-4
1,83,12,-4
16,67,43,-4
40,78,40,-4
-11,77,27,-4
-12,95,36,-4
44,62,8,-4
15,64,26,-4
-15,72,73,-4
7,44,0,-4
21,76,79,-4
14,11,79,-4
43,72,20,-4
32,34,35,-4
46,53,2,-4
-4,46,84,-4
-11,99,21,-4
32,68,6,-4
1,8,29,-4
43,11,48,-4
-9,6,49,-4
41,83,33,-4
1,5,58,-4
-3,18,39,-4
17,3,76,-4
-16,85,22,-4
-14,19,30,-4
34,33,6,-4
33,15,92,-4
51,51,73,-4
27,34,93,-4
-1,33,69,-4
6,3,82,-4
42,100,16,-4
-18,35,80,-4
30,84,57,-4
19,94,22,-4
27,65,67,-4
38,62,87,-4
26,70,0,-4
22,29,67,-4
13,44,4,-4
8,50,83,-4
-17,12,96,-4
-5,1,6,-4
-6,73,68,-4
-13,90,25,-4
4,78,41,-4
-18,74,80,-4
-12,75,88,-4
49,59,63,-4
43,5,58,-4
-5,28,21,-4
47,21,28,-4
3,21,86,-4
-10,56,28,-4
42,35,71,-4
42,62,21,-4
-1,34,58,-4
2,12,43,-4
0,68,13,-4
3,70,39,-4
11,81,27,-4
12,22,69,-4
32,3,51,-4
49,26,67,-4
-11,69,90,-4
-12,53,80,-4
-5,22,33,-4
-14,26,68,-4
43,77,76,-4
31,61,53,-4
3,56,30,-4
14,81,61,-4
34,23,78,-4
44,22,14,-4
39,99,51,-4
5,23,21,-4
38,4,13,-4
-12,46,92,-4
14,10,25,-4
35,57,10,-4
0,66,10,-4
51,32,63,-4
51,30,24,-4
-1,58,38,-4
8,69,22,-4
24,0,64,-4
15,97,101,-4
-5,96,0,-4
4,24,84,-4
-13,15,49,-4
1,27,80,-4
15,59,16,-4
45,23,80,-4
-15,59,25,-4
32,22,37,-4
-8,64,19,-4
17,42,62,-4
-3,76,4,-4
-2,81,7,-4
26,89,81,-4
-14,65,86,-4
31,83,18,-4
5,54,91,-4
4,6,50,-4
12,92,85,-4
7,93,54,-4
-17,8,49,-4
-7,76,63,-4
29,8,96,-4
2,91,9,-4
-10,86,64,-4
16,22,97,-4
-13,25,74,-4
38,46,71,-4
2,98,81,-4
-6,79,3,-4
10,89,51,-4
44,100,12,-4
8,63,28,-4
-5,5,48,-4
-12,83,23,-4
47,43,87,-4
51,40,78,-4
10,35,98,-4
31,80,96,-4
18,32,74,-4
-10,90,32,-4
37,96,41,-4
44,47,2,-4
43,49,95,-4
25,75,77,-4
20,77,42,-4
14,61,29,-4
25,85,74,-4
-16,83,0,-4
36,34,100,-4
35,23,44,-4
18,7,9,-4
7,18,57,-4
-7,25,23,-4
38,72,91,-4
-12,101,28,-4
5,84,25,-4
44,89,33,-4
-4,68,24,-4
27,66,72,-4
51,29,89,-4
42,72,5,-4
31,71,20,-4
-11,93,53,-4
-6,35,59,-4
40,97,7,-4
-12,92,78,-4
7,9,43,-4
7,12,69,-4
50,82,65,-4
18,90,60,-4
7,65,52,-4
21,71,66,-4
-5,27,41,-4
26,18,2,-4
14,25,89,-4
-1,12,72,-4
42,75,49,-4
43,18,87,-4
27,19,87,-4
37,11,88,-4
37,39,88,-4
-1,87,25,-4
11,73,33,-4
10,91,101,-4
8,93,83,-4
35,62,90,-4
12,72,11,-4
11,69,3,-4
-13,63,33,-4
25,2,3,-4
38,31,44,-4
-1,28,12,-4
8,86,50,-4
-18,34,7,-4
6,43,71,-4
44,32,82,-4
49,78,82,-4
-5,87,52,-4
46,94,54,-4
15,43,60,-4
15,67,83,-4
-10,59,48,-4
19,31,48,-4
-12,100,15,-4
13,81,97,-4
20,11,100,-4
37,100,84,-4
5,8,2,-4
-16,99,25,-4
40,39,85,-4
-7,20,1,-4
49,33,1,-4
-10,101,14,-4
17,100,7,-4
33,21,11,-4
36,75,87,-4
9,57,24,-4
35,98,0,-4
-10,62,84,-4
-7,49,91,-4
15,17,32,-4
-18,65,39,-4
22,34,85,-4
39,82,8,-4
38,45,0,-4
43,84,11,-4
1,80,48,-4
1,61,37,-4
45,91,80,-4
5,77,3,-4
36,63,30,-4
41,17,46,-4
37,26,8,-4
-13,74,97,-4
28,1,0,-4
18,7,23,-4
47,89,73,-4
-17,29,56,-4
11,25,25,-4
38,28,17,-4
18,15,57,-4
51,71,75,-4
7,52,96,-4
14,31,95,-4
-2,73,31,-4
-6,98,61,-4
5,30,9,-4
33,57,13,-4
33,60,90,-4
8,85,51,-4
-15,33,58,-4
-15,45,94,-4
13,76,78,-4
37,90,20,-4
16,5,18,-4
10,63,85,-4
-15,55,82,-4
41,98,95,-4
-6,56,14,-4
-13,78,0,-4
5,70,39,-4
50,12,29,-4
15,52,64,-4
20,6,38,-4
50,88,18,-4
6,48,56,-4
30,93,98,-4
34,10,43,-4
34,84,2,-4
-18,82,32,-4
-11,95,3,-4
17,29,77,-4
34,41,0,-4
-8,81,20,-4
17,78,71,-4
45,55,23,-1
37,8,34,-4
39,11,71,-4
2,82,70,-4
25,14,18,-2
43,38,1,-4
18,20,13,-4
31,18,93,-4
27,78,22,-2
5,25,11,-4
51,101,49,-4
46,15,66,-4
-15,47,58,-4
-11,101,24,-4
10,34,38,-4
41,96,1,-4
7,27,36,-4
25,44,58,-3
28,12,80,-4
33,2,30,-4
28,81,63,-4
32,80,67,-4
-13,57,80,-4
42,63,64,-4
-15,90,5,-4
3,12,92,-4
26,81,2,-4
33,63,47,-4
37,90,22,-4
20,21,63,-4
-16,81,46,-4
0,42,43,-1
24,17,61,-4
20,27,11,-4
-13,4,43,-4
23,65,60,-4
-3,29,71,-4
19,91,54,-4
1,64,83,-4
35,7,75,-4
12,70,83,-4
4,15,7,-4
33,81,46,-4
7,21,72,-4
-8,29,93,-4
3,58,81,-4
14,48,61,-4
-9,94,83,-4
50,32,22,-4
7,35,32,-1
45,76,64,-4
46,37,6,-1
38,95,65,-4
-9,28,59,-4
30,85,45,-4
-2,51,22,-1
9,101,5,-4
30,82,55,-4
29,0,75,-4
20,17,81,-4
50,42,54,-1
-7,69,77,-4
-9,61,1,-4
29,29,48,-2
30,57,100,-4
33,79,95,-4
18,11,51,-4
41,51,35,-1
43,95,31,-4
41,19,45,-4
25,66,79,-4
-2,88,62,-4
18,74,37,-4
33,81,0,-4
45,39,48,-1
24,62,39,-2
16,52,62,-4
28,75,88,-4
48,6,99,-4
2,51,76,-4
-8,13,28,-4
30,64,26,-4
29,55,50,+1
14,53,72,-4
8,98,76,-4
8,73,87,-4
-18,70,45,-4
22,72,62,-4
26,19,91,-4
3,38,23,-1
-10,84,82,-4
51,57,73,-4
10,16,50,-4
19,87,37,-4
50,25,9,-4
29,54,51,+1
11,91,12,-4
-2,83,97,-4
25,60,30,-2
51,54,82,-4
-13,26,34,-4
11,44,54,-1
50,96,77,-4
36,51,57,-4
41,21,48,-4
14,67,86,-4
50,50,17,-1
32,19,82,-4
17,39,73,-4
45,32,6,-4
17,45,28,-1
18,12,66,-4
-7,58,65,-4
42,55,79,-4
27,62,28,-2
-5,89,74,-4
38,47,66,-4
0,76,101,-4
46,63,57,-4
43,45,58,-4
40,19,11,-4
-15,23,81,-4
2,75,80,-4
42,23,6,-4
31,45,19,-1
9,68,94,-4
-9,45,26,-1
46,23,51,-4
33,22,19,-4
41,1,70,-4
-6,27,97,-4
40,15,48,-4
32,10,43,-4
37,8,63,-4
-2,28,82,-4
37,21,101,-4
39,23,96,-4
30,44,70,-4
-12,39,57,-4
37,0,83,-4
37,44,0,-4
34,78,46,-4
16,96,55,-4
-7,35,57,-4
25,53,93,-3
33,12,22,-4
-5,56,101,-4
-16,47,47,-1
49,66,99,-4
40,39,47,-1
38,54,79,-4
-11,94,101,-4
-7,11,89,-4
-18,40,33,-1
-7,99,77,-4
3,68,56,-4
8,44,59,-4
47,24,47,-4
32,44,44,-1
15,35,94,-4
34,3,71,-4
-14,51,0,-4
30,72,87,-4
50,25,51,-4
32,62,57,-4
2,7,0,-4
4,99,7,-4
41,21,38,-4
51,27,69,-4
39,5,81,-4
-1,6,87,-4
31,72,54,-4
-15,73,54,-4
7,75,73,-4
48,45,74,-4
39,62,52,-4
34,17,93,-4
7,94,29,-4
18,93,93,-4
9,89,60,-4
46,18,22,-4
24,25,95,-4
46,4,89,-4
12,1,61,-4
23,39,28,+1
-8,41,61,-4
29,93,2,-4
26,43,30,+1
51,73,98,-4
31,44,90,-4
20,36,63,-4
5,0,60,-4
46,46,23,-1
-16,100,92,-4
23,86,61,-4
20,75,45,-4
-8,49,82,-4
6,53,97,-4
21,58,66,-4
4,42,87,-4
23,49,73,-3
14,67,4,-4
9,43,56,-4
24,94,60,-4
-4,58,69,-4
5,65,73,-4
-18,6,31,-4
13,17,97,-4
43,52,85,-4
14,81,34,-4
14,1,59,-4
37,67,1,-4
33,95,50,-4
39,34,3,-4
18,14,97,-4
45,72,0,-4
38,74,11,-4
48,37,50,-1
0,2,82,-4
48,17,8,-4
39,14,9,-4
-9,36,75,-4
-9,12,17,-4
4,3,21,-4
-11,58,42,-4
42,41,65,-4
9,65,34,-4
-11,100,0,-4
30,33,63,-4
-1,12,27,-4
25,0,54,-2
28,78,63,-4
9,45,85,-4
18,55,97,-4
45,38,81,-4
-12,24,93,-4
49,11,6,-4
28,88,12,-2
21,67,27,-2
25,22,69,-4
-9,69,65,-4
50,49,99,-4
-1,96,30,-4
-6,69,51,-4
21,19,74,-4
23,64,76,-4
0,99,93,-4
28,10,19,-2
-2,23,37,-4
32,20,12,-4
34,31,5,-4
8,53,54,-1
16,94,13,-4
18,36,19,-1
25,84,18,-2
-18,10,84,-4
42,83,56,-4
-4,39,75,-4
7,50,90,-4
43,0,4,-4
10,61,90,-4
43,101,55,-4
13,28,54,-4
11,67,75,-4
37,15,5,-4
-4,10,45,-4
16,82,43,-4
28,57,72,-4
38,31,14,-4
16,17,76,-4
-7,100,74,-4
8,54,52,-1
2,96,81,-4
-1,50,0,-4
36,101,94,-4
15,10,70,-4
21,81,13,-2
32,13,92,-4
45,25,52,-4
8,62,35,-4
22,101,37,-2
28,47,0,-3
21,4,24,-2
-14,33,63,-4
49,70,14,-4
47,88,36,-4
26,57,29,-2
29,68,41,-2
-2,96,58,-4
33,44,39,-1
-7,13,62,-4
2,31,94,-4
41,40,51,-1
46,97,82,-4
-11,29,58,-4
-14,81,67,-4
51,73,34,-4
45,82,59,-4
51,90,101,-4
18,2,15,-4
12,51,76,-4
-4,36,16,-1
24,18,82,-4
-2,64,85,-4
-16,73,51,-4
15,34,18,-4
-14,48,53,-1
43,37,90,-4
31,17,77,-4
15,17,6,-4
-3,90,8,-4
42,74,39,-4
0,43,14,-1
49,90,85,-4
-6,69,101,-4
49,94,94,-4
20,59,74,-4
36,64,47,-4
10,71,82,-4
17,11,86,-4
23,80,57,-4
-12,83,32,-4
-7,13,98,-4
8,91,26,-4
-9,71,20,-4
-7,1,9,-4
5,6,47,-4
48,38,37,-1
18,93,21,-4
13,43,10,-1
-16,53,56,-4
33,3,36,-4
18,3,49,-4
13,42,60,-4
19,97,53,-4
32,55,100,-4
-17,98,71,-4
39,71,40,-4
35,86,8,-4
10,41,59,-4
-9,57,29,-4
38,84,69,-4
20,95,94,-4
-3,43,41,-1
28,99,87,-4
2,22,48,-4
28,95,86,-4
39,53,99,-4
-9,81,42,-4
31,38,57,-4
-1,44,79,-4
20,13,59,-4
31,7,13,-4
22,29,4,-4
-17,1,48,-4
45,38,83,-4
38,49,80,-4
-18,28,56,-4
30,23,46,-4
-3,0,22,-4
8,40,78,-4
33,16,21,-4
-14,36,91,-4
25,96,83,-4
49,97,49,-4
45,58,80,-4
33,13,82,-4
47,64,48,-4
-18,22,78,-4
15,11,69,-4
12,19,93,-4
-18,92,42,-4
38,20,40,-4
21,85,56,-4
30,82,14,-4
34,30,50,-4
43,70,31,-4
23,6,46,-2
-7,63,4,-4
14,9,36,-4
29,0,55,-2
2,86,43,-4
42,19,9,-4
20,78,87,-4
6,27,91,-4
38,84,33,-4
24,42,52,+1
51,39,94,-4
-3,95,57,-4
44,41,62,-4
3,7,22,-4
33,70,52,-4
23,62,58,-4
11,68,85,-4
34,43,3,-4
48,22,10,-4
-13,18,94,-4
47,64,66,-4
39,69,57,-4
9,69,55,-4
51,89,32,-4
-6,9,69,-4
-18,4,4,-4
-7,68,74,-4
29,89,63,-4
20,93,2,-4
10,38,67,-4
43,95,38,-4
51,9,7,-4
13,76,32,-4
39,35,30,-1
-4,84,5,-4
-14,32,66,-4
-18,39,35,-1
25,91,46,-2
25,76,37,-2
8,65,15,-4
26,22,87,-4
25,28,26,-2
12,61,62,-4
1,81,15,-4
47,30,55,-4
31,9,23,-4
5,68,7,-4
44,79,56,-4
24,43,93,-3
0,60,42,-4
34,80,54,-4
32,91,65,-4
6,93,15,-4
7,46,28,-1
50,34,82,-4
0,101,98,-4
39,57,1,-4
45,53,77,-4
7,61,8,-4
48,41,54,-1
21,95,19,-2
13,85,10,-4
44,48,35,-1
4,47,49,-1
-7,78,37,-4
31,72,8,-4
21,80,45,-2
20,22,48,-4
9,92,52,-4
-8,96,97,-4
42,57,28,-4
28,46,64,-3
33,49,44,-1
-1,7,25,-4
47,84,76,-4
-16,56,45,-4
-10,48,8,-1
34,66,25,-4
9,50,99,-4
6,32,9,-4
9,97,49,-4
-10,91,84,-4
12,63,94,-4
0,4,53,-4
6,84,46,-4
-1,15,95,-4
19,69,58,-4
22,89,77,-4
-18,2,91,-4
51,2,46,-4
4,29,88,-4
-8,40,76,-4
23,87,33,-2
-10,98,34,-4
-1,96,6,-4
10,90,76,-4
-10,57,56,-4
-17,50,32,-1
16,79,33,-4
12,87,71,-4
42,53,49,-1
21,8,25,-2
24,84,1,-4
45,64,28,-4
-3,84,40,-4
-6,69,50,-4
16,34,30,-4
25,76,88,-4
47,28,68,-4
43,21,52,-4
16,81,98,-4
18,75,51,-4
25,66,65,-4
-9,84,36,-4
-3,12,31,-4
17,13,55,-4
51,41,4,-4
45,71,39,-4
-2,64,99,-4
2,86,21,-4
30,25,55,-4
37,34,41,-4
48,8,34,-4
42,86,83,-4
-12,72,63,-4
49,71,21,-4
32,28,74,-4
40,100,40,-4
-4,15,39,-4
-3,10,87,-4
0,17,26,-4
22,53,82,-3
30,20,97,-4
50,22,25,-4
1,62,4,-4
46,25,95,-4
21,85,50,-2
45,0,8,-4
-16,65,55,-4
47,10,27,-4
-6,13,61,-4
17,28,53,-4
26,46,43,+1
-11,79,12,-4
5,32,37,-4
5,17,52,-4
0,75,86,-4
1,54,88,-4
-17,91,23,-4
43,69,34,-4
19,97,99,-4
-13,27,97,-4
4,53,56,-4
15,77,72,-4
28,101,65,-4
24,69,2,-4
-1,73,2,-4
51,50,81,-4
28,40,1,-3
6,18,56,-4
41,10,26,-4
35,24,86,-4
16,20,85,-4
-12,19,37,-4
5,77,17,-4
-5,73,22,-4
40,7,56,-4
43,22,2,-4
3,3,68,-4
10,90,18,-4
-18,17,20,-4
21,46,94,-3
22,59,4,-4
49,65,90,-4
-17,68,67,-4
8,65,46,-4
34,12,85,-4
-18,61,43,-4
-4,17,5,-4
-17,43,12,-1
-10,32,96,-4
-11,25,65,-4
44,93,89,-4
-5,88,92,-4
41,28,31,-4
21,52,45,+1
21,2,9,-2
26,86,61,-4
-13,5,63,-4
21,23,10,-2
45,41,73,-4
34,48,50,-1
36,81,8,-4
41,99,45,-4
50,92,2,-4
-1,75,82,-4
7,89,35,-4
36,79,73,-4
6,9,15,-4
25,100,100,-4
13,54,71,-4
-3,47,14,-1
-15,73,39,-4
-3,1,78,-4
-10,43,45,-1
-2,80,13,-4
51,63,31,-4
-13,52,88,-4
15,50,39,-1
46,0,51,-4
4,41,35,-1
38,99,39,-4
-14,91,85,-4
17,46,17,-1
38,65,3,-4
-13,9,34,-4
28,93,19,-2
-18,98,16,-4
10,89,80,-4
40,49,11,-1
4,19,53,-4
-16,98,10,-4
28,88,59,-4
37,76,22,-4
-6,1,74,-4
9,1,95,-4
9,75,100,-4
40,48,28,-1
46,12,79,-4
-4,14,60,-4
41,88,70,-4
42,1,65,-4
6,13,11,-4
-16,14,32,-4
-8,94,40,-4
43,27,46,-4
7,58,33,-4
50,94,30,-4
-2,46,12,-1
46,58,48,-4
-1,28,47,-4
0,73,36,-4
27,100,73,-4
49,100,21,-4
-10,89,15,-4
36,7,37,-4
15,48,37,-1
-6,55,10,-1
27,87,29,-2
49,27,3,-4
13,56,37,-4
-10,47,27,-1
40,56,51,-4
45,95,60,-4
37,91,37,-4
40,92,70,-4
39,69,35,-4
31,27,83,-4
8,98,88,-4
0,3,64,-4
-5,15,6,-4
5,101,9,-4
36,97,92,-4
38,6,45,-4
35,15,54,-4
32,51,17,-1
13,41,1,-4
-18,76,44,-4
3,63,43,-4
19,80,41,-4
26,17,9,-2
35,93,89,-4
0,47,18,-1
24,7,84,-4
-3,45,60,-4
25,53,66,-3
36,5,29,-4
5,23,39,-4
-8,5,6,-4
14,86,50,-4
33,31,54,-4
2,0,18,-4
29,88,76,-4
28,52,84,-3
16,61,36,-4
31,57,12,-4
45,28,14,-4
48,60,30,-4
13,28,32,-4
12,12,39,-4
41,56,12,-4
5,79,22,-4
11,93,3,-4
35,66,67,-4
24,76,28,-2
33,46,92,-4
-14,29,77,-4
16,50,11,-1
30,99,64,-4
-13,84,64,-4
46,6,56,-4
22,67,60,-4
37,37,37,-1
0,95,56,-4
-2,83,38,-4
4,28,97,-4
8,39,9,-1
40,76,40,-4
37,38,93,-4
36,88,84,-4
2,34,98,-4
30,81,21,-4
9,33,57,-4
-6,14,64,-4
39,16,96,-4
10,80,55,-4
30,97,61,-4
45,88,82,-4
50,8,59,-4
-7,30,76,-4
27,52,69,-3
48,38,89,-4
26,32,3,-4
10,67,13,-4
11,74,54,-4
2,98,37,-4
35,61,26,-4
18,85,27,-4
39,4,86,-4
32,70,84,-4
40,99,80,-4
18,8,78,-4
1,67,37,-4
42,98,64,-4
1,53,55,-1
10,89,86,-4
3,9,17,-4
28,18,29,-2
-18,51,16,-1
48,79,0,-4
-17,57,80,-4
19,69,60,-4
36,59,92,-4
-3,27,18,-4
46,84,39,-4
32,93,55,-4
36,43,15,-1
16,35,5,-4
47,3,52,-4
-4,84,24,-4
49,3,16,-4
31,26,9,-4
44,64,79,-4
41,11,60,-4
23,48,91,-3
41,14,60,-4
10,57,58,-4
-17,40,67,-4
28,91,14,-2
-3,33,54,-4
29,79,42,-2
4,16,18,-4
44,28,88,-4
4,54,34,-1
-4,42,36,-1
-15,32,51,-4
-2,55,79,-4
45,98,72,-4
36,33,15,-4
47,61,88,-4
39,26,45,-4
27,13,68,-4
44,88,15,-4
26,9,1,-4
-8,25,31,-4
-9,86,52,-4
35,92,74,-4
34,72,36,-4
5,35,92,-4
-17,90,29,-4
31,44,63,-4
11,73,31,-4
2,83,20,-4
44,89,43,-4
-3,34,45,-4
11,3,95,-4
-3,27,4,-4
39,72,19,-4
29,54,94,-3
12,58,91,-4
11,25,100,-4
50,9,80,-4
13,56,15,-4
51,15,52,-4
42,26,39,-4
44,10,14,-4
39,31,55,-4
3,2,14,-4
36,88,40,-4
40,24,91,-4
40,5,1,-4
-12,31,2,-4
25,49,95,-3
5,76,37,-4
-15,33,39,-4
-18,92,60,-4
36,6,92,-4
18,76,54,-4
-11,74,5,-4
33,77,40,-4
42,13,64,-4
-6,57,66,-4
4,12,23,-4
9,84,77,-4
47,96,94,-4
28,65,12,-2
23,0,89,-4
20,66,91,-4
41,89,27,-4
47,20,43,-4
39,51,83,-4
5,49,96,-4
40,21,85,-4
3,96,26,-4
17,2,99,-4
11,13,72,-4
18,59,22,-4
21,36,87,-3
46,75,93,-4
10,26,40,-4
31,14,61,-4
-11,13,50,-4
-18,44,75,-4
-6,67,98,-4
29,32,17,-2
19,1,83,-4
-17,40,39,-1
12,65,6,-4
49,31,12,-4
-15,79,91,-4
46,92,67,-4
13,77,88,-4
1,37,7,-1
-13,0,62,-4
23,70,82,-4
32,46,94,-4
24,48,45,+1
19,91,63,-4
51,44,7,-1
-9,79,14,-4
15,3,16,-4
30,21,59,-4
-18,74,57,-4
5,29,29,-4
5,83,1,-4
10,33,72,-4
-16,13,95,-4
51,56,43,-4
7,15,3,-4
3,12,63,-4
16,77,82,-4
7,18,78,-4
36,75,3,-4
43,99,76,-4
19,69,89,-4
21,98,27,-2
14,11,52,-4
48,91,94,-4
32,37,78,-4
-9,53,57,-4
4,32,88,-4
43,81,95,-4
12,78,72,-4
29,64,59,-4
30,86,90,-4
41,85,37,-4
0,50,83,-4
23,1,28,-2
-4,35,97,-4
16,57,22,-4
-16,15,24,-4
31,31,54,-4
20,49,68,-4
-16,81,17,-4
-14,99,38,-4
36,40,11,-1
22,80,70,-4
-5,36,39,-1
3,11,14,-4
37,9,78,-4
35,1,86,-4
30,30,70,-4
51,76,92,-4
-6,60,22,-4
-12,16,78,-4
-2,84,30,-4
45,19,15,-4
15,94,47,-4
27,45,79,-3
6,75,86,-4
31,62,22,-4
-11,20,73,-4
8,20,94,-4
42,92,2,-4
39,80,53,-4
-8,90,94,-4
-14,17,50,-4
43,90,68,-4
31,52,29,-1
21,16,31,-2
-6,78,88,-4
34,29,11,-4
50,69,65,-4
26,71,97,-4
37,24,66,-4
42,29,80,-4
14,79,53,-4
-1,16,75,-4
11,73,25,-4
45,74,12,-4
45,39,76,-4
34,51,85,-4
4,12,10,-4
42,1,71,-4
6,42,80,-4
13,53,18,-1
41,67,27,-4
-13,40,86,-4
17,6,80,-4
11,25,53,-4
34,15,21,-4
0,35,32,-1
-10,38,54,-1
37,27,81,-4
37,28,82,-4
-8,44,58,-4
42,18,50,-4
51,75,2,-4
-17,96,47,-4
20,38,78,-4
6,26,4,-4
-14,82,68,-4
34,50,86,-4
11,101,36,-4
47,84,70,-4
4,69,92,-4
43,29,61,-4
6,69,87,-4
26,99,88,-4
9,30,75,-4
-13,93,101,-4
19,18,63,-4
-17,85,97,-4
-15,97,0,-4
40,0,46,-4
-12,53,65,-4
35,37,80,-4
-12,45,30,-1
9,24,24,-4
-17,41,12,-1
-8,7,74,-4
-4,16,20,-4
11,68,22,-4
-9,65,87,-4
44,58,14,-4
-3,71,60,-4
39,35,0,-4
45,86,99,-4
-15,67,12,-4
33,28,21,-4
41,40,47,-1
11,47,1,-4
6,99,45,-4
21,49,10,+1
39,23,30,-4
18,62,25,-4
23,76,93,-4
22,14,95,-4
14,33,62,-4
-11,22,38,-4
49,44,1,-4
-14,40,61,-4
25,16,22,-2
13,6,12,-4
12,7,35,-4
-12,16,22,-4
10,22,18,-4
51,68,39,-4
33,15,66,-4
18,43,3,-4
-11,64,38,-4
21,1,78,-4
49,79,37,-4
3,29,55,-4
39,14,58,-4
5,91,75,-4
48,68,2,-4
6,1,84,-4
4,71,41,-4
25,61,45,-2
0,18,92,-4
3,75,72,-4
29,97,3,-4
31,98,83,-4
24,89,83,-4
49,33,6,-4
-7,43,45,-1
24,79,73,-4
31,31,19,-4
45,86,89,-4
20,33,37,-4
39,42,75,-4
45,35,29,-1
-11,6,100,-4
19,0,19,-4
32,101,48,-4
37,7,92,-4
12,5,61,-4
34,76,14,-4
47,92,18,-4
41,6,6,-4
15,14,12,-4
-4,48,69,-4
37,37,58,-4
-17,50,22,-1
45,36,75,-4
18,32,17,-4
-11,79,15,-4
1,15,25,-4
47,36,47,-1
9,2,74,-4
25,100,59,-4
40,90,48,-4
13,14,65,-4
-13,86,60,-4
27,0,81,-4
17,25,47,-4
24,86,34,-2
39,36,99,-4
-4,98,6,-4
15,34,36,-4
-13,98,25,-4
33,74,78,-4
43,12,100,-4
50,8,9,-4
-10,66,88,-4
9,64,83,-4
36,36,44,-1
8,90,64,-4
-16,50,14,-1
12,51,101,-4
5,42,16,-1
-6,76,11,-4
39,10,36,-4
-12,97,11,-4
1,64,91,-4
23,9,78,-4
16,2,43,-4
24,51,98,-3
41,37,40,-1
46,29,51,-4
20,65,8,-4
4,97,10,-4
19,75,78,-4
16,88,72,-4
13,1,46,-4
16,9,15,-4
16,79,55,-4
12,88,59,-4
4,6,38,-4
43,15,15,-4
12,68,93,-4
7,21,79,-4
-9,82,16,-4
-6,47,3,-4
-4,55,49,-1
51,81,81,-4
33,48,44,-1
8,96,63,-4
18,44,39,-1
1,3,88,-4
26,45,29,+1
-17,63,63,-4
16,26,39,-4
27,43,42,+1
38,23,41,-4
24,84,75,-4
7,65,20,-4
1,65,100,-4
13,61,43,-4
10,50,68,-4
43,98,48,-4
-9,28,35,-4
51,48,51,-1
47,47,84,-4
11,85,61,-4
32,72,82,-4
-3,37,73,-4
-18,93,87,-4
26,86,85,-4
41,70,30,-4
25,71,39,-2
42,86,30,-4
18,90,89,-4
42,60,0,-4
-2,35,9,-1
18,101,23,-4
30,74,46,-4
18,101,84,-4
48,58,13,-4
1,28,74,-4
31,71,91,-4
-3,43,75,-4
45,66,18,-4
19,28,27,-4
9,3,16,-4
-4,66,94,-4
-12,70,90,-4
18,86,83,-4
-10,12,28,-4
50,15,61,-4
45,71,63,-4
-9,36,83,-4
2,27,53,-4
-11,82,61,-4
2,64,20,-4
33,23,95,-4
49,85,67,-4
-13,1,52,-4
-12,53,92,-4
31,6,91,-4
-10,15,59,-4
44,85,84,-4
51,26,80,-4
46,20,24,-4
27,29,5,-4
31,41,5,-4
24,29,34,-2
1,76,40,-4
20,58,15,-4
-8,95,74,-4
35,15,17,-4
33,87,75,-4
47,4,5,-4
31,48,90,-4
-9,41,58,-4
-8,49,25,-1
37,80,68,-4
41,70,45,-4
32,14,52,-4
4,8,27,-4
20,54,38,-1
2,100,97,-4
-16,23,68,-4
5,14,71,-4
24,90,27,-2
-17,59,10,-4
49,91,14,-4
-4,25,16,-4
-13,98,0,-4
25,52,61,-3
-10,16,44,-4
44,88,46,-4
12,44,2,-4
26,75,97,-4
29,0,6,-2
40,51,100,-4
2,92,43,-4
45,36,95,-4
-9,60,39,-4
41,30,50,-4
49,37,20,-1
21,65,67,-4
1,96,1,-4
37,40,49,-1
11,36,11,-1
-7,58,80,-4
-7,22,65,-4
8,21,14,-4
25,92,94,-4
12,96,7,-4
-15,16,86,-4
15,20,35,-4
-15,5,41,-4
-9,23,15,-4
-17,3,16,-4
15,30,54,-4
-8,35,65,-4
-13,7,73,-4
20,58,3,-4
-17,72,9,-4
11,69,79,-4
5,56,58,-4
4,98,90,-4
35,15,48,-4
-10,27,38,-4
19,85,7,-4
-1,95,40,-4
21,100,10,-2
42,30,65,-4
29,52,31,+1
30,96,28,-4
-15,37,57,-4
50,1,45,-4
47,77,42,-4
22,19,8,-2
-13,13,39,-4
18,91,8,-4
